Id,SalePrice
2658,137729.17198830814
2718,145593.09482137824
2414,165244.0698609987
1989,100583.97335391403
625,147463.42989824733
333,95530.1100022668
1327,100586.3902589642
858,124367.00735100826
95,143834.18635612723
1568,143951.31237194425
2482,132630.87605674678
1364,117277.70987013489
2584,126905.07692365957
818,240565.3880039585
2673,141669.37423439065
2089,115838.43990686277
1297,134920.13237882
790,103929.04709614007
2616,168128.65035267506
720,171183.42800976345
222,132592.89770633052
557,114836.42793825151
1148,159381.2608802643
2766,133806.32572163004
534,150556.2127327035
1452,107596.52491987488
630,110183.2760650606
2648,115442.64510871231
125,133261.78799961475
1904,69407.50105564388
1670,96816.71251805991
756,93424.57822855948
717,193445.21445949574
1032,135837.08337722463
852,170149.5076005697
1731,142000.6271416708
2639,109127.28073749739
2071,87472.9655458123
1267,108699.29359505502
1851,151792.28107139314
567,126621.06562998785
2439,168209.85170757244
1898,132778.03759765864
647,146613.7206152826
2256,181401.68625271524
979,102159.40681583078
1444,173809.10001905737
2485,109052.59695419589
157,115719.15196669377
88,108682.89811224543
2003,104707.52740814131
186,176719.6414054796
1425,188064.30666324712
2695,118061.52658807655
738,95302.94941181061
395,136423.244302524
1353,136592.86129674403
1878,117484.27065964189
390,132997.34977648023
1456,186826.48580980892
1103,241468.24003317382
1387,111222.7775346202
2070,125856.76343954385
1199,141705.83795345953
2479,145200.77528046537
501,223029.83797497393
2362,88537.83221666563
1718,154879.9533243171
2188,93351.10457364452
1483,124219.09079082131
2557,86947.14077235521
437,281936.33303832053
2224,156827.4035359955
1628,140315.1946623949
397,120086.3108792227
587,152276.87744754402
971,120949.96970681367
2611,126907.01238853359
1887,94284.25647097822
2399,254620.72065677118
2148,160969.76411133193
304,105040.241371139
1997,123677.88289062075
2817,110858.54708488277
1431,156656.59409494203
427,235743.35346014303
263,108258.6696863807
598,132142.40624653254
2895,180697.20647497696
687,127668.01257590206
1822,122469.85962425591
2191,102090.09796447409
179,105756.28319382417
1009,158832.48823790794
2010,117560.86665386602
1991,125118.49891229704
1411,160184.33710421418
1721,172517.673664061
1144,154681.8746227124
593,174089.73321162388
575,246261.1991106009
1249,143170.92775778726
1604,108077.08092877606
1064,382204.27161575505
1923,138578.58561827493
1988,110162.24534501739
2325,139736.74855880233
114,157998.06817971703
2700,155030.60756452946
217,124750.66997378712
343,147271.78560125057
386,172713.40990151264
2005,106850.9146985199
2908,116448.3431514865
1814,185868.45261887528
2446,421419.0376193117
208,137872.07327812997
1679,106152.93574341267
822,240459.936774866
6,160374.264899266
1781,281780.7348680524
2397,204048.5125370951
2340,216497.9216858256
1618,136282.82986345247
2843,124521.00649953507
1061,269281.384347717
2786,112910.20458913625
1935,122341.74414523902
1341,111591.47162411257
521,198672.8802510238
2136,116648.47478707448
996,159079.24357680188
227,125849.6174625155
135,148281.86874452897
1167,134917.75282442966
294,181882.21900904234
1776,159728.0885771428
540,140711.7048559221
1717,153156.73515273383
2303,113720.16881916027
116,154888.25948305795
127,114533.25211463292
1371,121622.38771372757
1014,114821.88126300092
1507,104673.93537760871
702,120762.09545451369
750,131029.81398511206
261,127572.79358863043
1559,77920.58585784644
577,166916.5963993935
2812,161114.253063558
2080,136140.24832210338
1368,109201.9992406142
2376,110939.19858316901
659,103782.64562685447
1235,117317.66132333495
332,85723.8618526612
1917,125414.92799530814
2094,200083.13072743657
1460,200449.53175037698
1471,168971.31574726605
1509,111282.06685928865
1922,117387.53904694912
433,391716.1030091327
460,183137.8342928813
1116,180707.41402928528
1137,141093.11256015042
53,137585.36395000672
2354,208253.58663423167
1475,154695.91644963116
1761,580046.1016955564
842,119214.28591701048
2739,144376.29603808807
2509,129933.0615484549
1007,161145.7063547903
2610,159847.21899159063
1952,88526.31325458534
2719,150282.98691538538
2921,93895.8759095722
1966,118262.17452887983
292,98593.17149171287
1204,156871.54898069613
1829,207065.79118911587
2419,151225.9010414622
391,127575.41179188636
798,99448.96910692242
481,160954.28370401257
193,160779.20375620024
555,105827.5526624426
899,71486.31119740481
2357,154345.18552092722
328,118499.65599309323
1356,103659.67397265953
1154,96708.76270352911
1730,146785.0348257704
2249,131378.65997964464
1119,203051.02113267334
2856,120640.94028479654
1394,111492.92237937219
2587,108929.99613394198
61,243961.6887138913
2661,158660.65667312284
2711,114813.08459224245
1147,151509.23615288615
757,120608.83662805833
2623,87609.3393906418
2378,125469.85203331326
1413,131214.31457167247
1722,164001.78924632262
1112,174033.9038397158
1623,156519.9606776038
1201,158886.82986303748
1513,105570.59879172519
957,369991.91573902935
1171,200984.45491124006
1145,155545.2119777682
2726,185924.94443075947
703,132570.17561308233
760,90504.31943430341
1964,122709.56990823828
2512,147715.6740472447
159,122765.83848037619
1281,139617.68898488212
468,148063.39612088623
290,108835.05780635019
665,95670.96374778188
1463,196688.09008436571
1792,173033.8750084334
923,119901.84371681241
500,199163.77985968153
1408,149224.45892810266
331,86118.08139695077
170,107679.5564503398
2192,93251.55810938659
2571,260989.53543066047
2314,140533.79003569786
2647,91891.37911990695
422,339339.34280848765
2457,278602.3297734691
1838,153462.60772862413
2805,191053.66090625047
1645,130728.88493432791
1711,223245.15325843537
2825,200597.85488529596
322,242732.0660583599
2103,192801.34315790853
342,104782.3565812405
600,115542.76236996247
488,149906.46684902906
1725,214378.29784568734
2246,205188.90023073865
2847,133347.1362575072
806,193503.75872244744
530,179108.9749673969
963,159079.1281814325
2678,94668.0416939308
171,89124.12583413484
2401,330387.5990320805
805,184101.46380418763
2259,200153.48746212551
1748,153000.92073424754
1361,124366.1631840373
1677,110025.26736395137
1406,133031.39383386017
2322,193067.82196673076
688,129127.49633476262
143,121895.06758247787
804,171657.86389525337
1214,130766.91908914867
2828,121679.54756426261
1999,170403.00667596518
2467,149872.8844979418
2665,143572.85832395763
1538,306979.09728523577
398,106295.92149501316
2822,118564.65133453201
2157,121857.09835399712
1856,157226.82806260974
1269,92999.59163374847
2570,103470.2436076941
2320,184474.39787230172
1517,120132.48066355078
2304,102060.28025948165
1312,96128.27109671303
2012,121095.79079669411
506,187290.68659890094
2865,177008.9472027608
2367,100387.26159472512
554,83431.20241891364
238,116330.55269741824
1954,106586.7306801763
2488,129310.95848464439
2291,88422.19234238604
1969,96205.52831960471
2725,137056.60073419227
1482,124218.36989401093
2763,154798.23477145503
503,195226.40995213183
1584,190269.38999161124
1531,112890.92982629681
2210,141312.56349773076
459,231080.86053247147
556,113431.87095620883
1347,126215.170283143
1290,80815.31980949316
1388,88957.86087493562
1571,268213.0058004845
2754,154404.86932217935
765,113856.14929885893
2494,110732.07670232195
2870,193183.17270384746
7,163684.85957749543
1114,191753.3698679392
2418,213251.08027517976
291,122983.55318896307
18,219791.94982250413
39,265898.48344552907
