Id,SalePrice
2658,129978.78141606555
2718,134482.56600685595
2414,156996.19005851465
1989,91550.25083030984
625,137176.25774305634
333,89359.08021434926
1327,92720.43417340908
858,117198.16515061769
95,140520.19031214566
1568,134342.47742806128
2482,123901.81491688466
1364,108314.20563202925
2584,119878.48654952997
818,235638.42371463406
2673,132559.60022909733
2089,106318.41238165439
1297,124261.86900335725
790,96643.41049045442
2616,158061.78681864755
720,159538.09448247973
222,122960.47846914367
557,105389.30510177737
1148,150553.35874407797
2766,125879.74082159928
534,142657.61138262317
1452,100637.73851102225
630,98488.18827797985
2648,104757.18649004567
125,125327.95923378399
1904,63424.78809206352
1670,89143.31058922017
756,85977.00950610153
717,183659.4410626571
1032,126940.95288518013
852,160067.40930960822
1731,137006.62524969387
2639,100641.30985485516
2071,80855.33407083934
1267,99504.77554287651
1851,142617.0448568378
567,119154.65674645426
2439,158241.215536639
1898,122248.34372791395
647,135702.39668974854
2256,171853.54772695852
979,95147.19352834829
1444,166573.62410242338
2485,100646.66583624059
157,108444.23661019372
88,101109.28352170702
2003,97185.33770487165
186,166320.24786727966
1425,177748.56144746626
2695,108821.14766195955
738,86765.17207951502
395,129289.24335334601
1353,129857.37003349687
1878,108520.89134237393
390,125291.68755432678
1456,178427.39198003235
1103,235334.47002755626
1387,101973.32611353214
2070,115696.05257062198
1199,138137.17969283301
2479,136418.07290886782
501,211999.9227810724
2362,81590.63999936904
1718,146419.64160372378
2188,82819.03114981948
1483,118272.53223757392
2557,77139.75692391403
437,274045.05919595907
2224,145865.9666524686
1628,131236.396236433
397,111677.44533264839
587,143332.1645570076
971,111155.51706991566
2611,118012.38627271351
1887,87572.708383195
2399,242621.46452769422
2148,151668.02447990642
304,96393.11023489184
1997,113395.02146185828
2817,99406.84298313787
1431,147459.4674923756
427,218442.64637298236
263,101153.22103233635
598,123973.76787064591
2895,170299.90483279477
687,122163.62470552132
1822,113332.50895456357
2191,91958.23606591682
179,100826.86466305662
1009,150265.2491110613
2010,109011.92392758868
1991,115661.33160555009
1411,150793.00117079535
1721,164427.06998535455
1144,146175.53494594045
593,170185.60752065922
575,235359.48446219382
1249,133071.36757511282
1604,101107.02851814071
1064,384168.55037165555
1923,129245.91833574839
1988,103072.52855160918
2325,131924.0477270384
114,148911.83481114497
2700,145649.1056595819
217,116200.77438693354
343,136470.75177479928
386,166420.84184098933
2005,96579.75462757719
2908,110838.4936421316
1814,177509.4747291152
2446,428795.5741962283
208,126018.23110695885
1679,97716.38907520271
822,227817.75121819277
6,151807.35571060822
1781,273826.05261904234
2397,192660.5805996077
2340,210452.589300073
1618,131023.81582537999
2843,114697.75574153279
1061,261427.66265545078
2786,105815.69768483349
1935,113232.65639303856
1341,102454.57930088493
521,187723.55131335548
2136,106585.05638398853
996,150690.56017708412
227,117183.02273307591
135,140410.49511752205
1167,129084.84874819948
294,173396.87600268988
1776,152040.27010852468
540,132042.7052432581
1717,144578.56068694446
2303,107599.36692817438
116,146918.56219110682
127,105713.59678480041
1371,113672.70137940027
1014,107445.38222455194
1507,95780.49095535555
702,113481.31748585719
750,121021.47085110212
261,123033.37802820135
1559,71084.60777939881
577,158628.68336789272
2812,153491.72628887906
2080,129962.89738606884
1368,100764.12816566243
2376,101928.06996480912
659,94503.05225556411
1235,109922.16541428518
332,79485.998903367
1917,118132.3246776416
2094,190678.53787301568
1460,195194.7867391849
1471,158781.40598448584
1509,104066.9702368216
1922,108869.43177491978
433,389353.79525855527
460,173381.64845053846
1116,172422.40778719282
1137,134087.86707293018
53,128978.88658924117
2354,203130.75480211023
1475,146904.2995801987
1761,629075.6925511346
842,112644.04726412955
2739,132618.9478610089
2509,124037.7011282356
1007,153883.7631130622
2610,152742.09919876477
1952,80540.4246749873
2719,139331.43689268563
2921,86619.23829807981
1966,109845.57700157068
292,91452.45433698106
1204,148668.39101054097
1829,195437.44659660815
2419,142113.1493471079
391,117677.2108728822
798,93846.40726090095
481,151606.71092052286
193,153315.95413310715
555,97967.10544328802
899,64448.25871545374
2357,145606.86679227502
328,111443.06754490672
1356,96182.68279529984
1154,89768.67981307473
1730,136566.53378392462
2249,124326.65607806195
1119,194230.91364411052
2856,111006.35163164296
1394,105681.49340445359
2587,100872.63190649671
61,237495.7881295171
2661,148040.9812197958
2711,109131.78515149828
1147,142612.57723074287
757,111346.39350288632
2623,80560.53648103401
2378,117572.596649611
1413,122948.10216348451
1722,155316.75580833846
1112,163634.99266246846
1623,149480.73897796607
1201,148687.89526243575
1513,96694.13146770796
957,364057.52416339744
1171,194648.84136003634
1145,148276.4943363707
2726,181532.03595064222
703,127026.51922758021
760,82438.59407967146
1964,114160.68631524539
2512,140228.11834218464
159,119618.25373905903
1281,131709.99807375146
468,139474.97383989397
290,101516.23709134551
665,87560.32465053827
1463,191099.4430924241
1792,167585.9533048893
923,112211.20049531538
500,190251.46774891063
1408,142088.78421086998
331,80191.99394496901
170,95741.90897468428
2192,85431.93875022602
2571,262984.01302159316
2314,133395.12361636685
2647,84732.08743933926
422,326767.17670494143
2457,268107.76430068305
1838,145061.08219125742
2805,183460.85032493877
1645,123397.51886145236
1711,214400.03246580015
2825,192579.1725216626
322,229634.4948985462
2103,181915.9751194005
342,97284.34592303903
600,106228.30230726392
488,142758.35873971944
1725,205532.37323180825
2246,199407.79420179737
2847,125878.62219387881
806,186890.90290866542
530,171683.69727610543
963,149358.77431476803
2678,85283.38352375207
171,80347.53140504054
2401,322210.9498348682
805,174737.62353200561
2259,186487.6063881018
1748,142533.40223844507
1361,117875.75105384507
1677,102922.27775526945
1406,123590.19335920966
2322,183515.6484446962
688,121974.52044857157
143,115598.76949155789
804,163465.68370886485
1214,122255.69099925882
2828,116319.08869278505
1999,161598.85218247544
2467,143069.3754541465
2665,135548.2032089362
1538,295319.63876408123
398,97891.46880094848
2822,111195.64194833573
2157,116183.53906085077
1856,148240.2158126113
1269,84662.26314407142
2570,96826.53490019558
2320,175634.73541147195
1517,113169.50110639908
2304,96562.23950619726
1312,87763.51224227042
2012,113300.83149506921
506,180419.24786158293
2865,169703.47677004052
2367,94114.29605151505
554,76184.4237973708
238,108052.79574999458
1954,99456.33007780086
2488,120769.7281122503
2291,80953.27017862428
1969,88093.93036832577
2725,127219.63540168376
1482,118271.70500984481
2763,146288.4083877269
503,187599.88945095072
1584,180620.63815081274
1531,103380.83326685008
2210,134614.7428999473
459,223113.8371058768
556,105632.83916142363
1347,116249.53326126486
1290,73433.43561053959
1388,82346.03935201786
1571,258310.3616934366
2754,144403.6515810102
765,107596.77607673498
2494,103362.98534881328
2870,183086.00767838332
7,156671.47281563948
1114,182147.46121254915
2418,207725.21541157103
291,118258.64556323767
18,210977.35691790396
39,254725.6195218672
1001,174549.818326872
2442,179372.19930151614
616,95864.9470582735
2680,70316.67242091738
1414,113092.2430760982
289,113836.26781044743
40,170415.84262912624
860,99191.36990977229
409,111408.07913662298
673,121320.48460169481
2427,129468.96004228792
2036,190246.17491576175
2564,115350.97997382387
642,125369.69968819903
1008,140055.28894179902
1908,121710.4182118527
2519,152887.11640078202
1369,87676.65491037683
2855,129838.43948920105
712,90221.60910401415
1943,98055.10054680613
1958,103716.20789952783
107,119876.84159901306
2295,152259.58598310399
704,89613.69992789693
676,110507.33306552557
259,139684.44658462817
93,217735.952744569
106,180002.19671507596
2315,139888.0173221009
1050,89467.88901943334
1095,159304.76392237606
2709,113359.62273763907
758,117854.66746519723
1496,127712.28289199933
2370,112897.22018364421
2458,201503.9913978966
2733,110154.7480536543
161,221537.485858524
726,126948.40271783907
845,154516.862141481
947,191582.54877085477
2232,101394.26452018175
2563,126906.04047708293
2299,112685.95310996863
211,69758.78409271721
605,130605.00160965865
1478,146660.02363195372
2247,201166.72891048298
2274,161615.01525980938
2869,159484.21441679547
967,164848.72647243377
2656,107791.09341995673
667,162659.51742433256
1042,100951.8580309645
2023,122494.82387727934
2447,289066.7887101803
2055,103007.90112003377
2275,196774.73291852884
2204,133799.036960786
1563,197872.83957451952
483,155853.33083263075
796,106811.8417043608
1526,125627.15631414941
2042,114031.64473746027
442,235837.26720397675
1693,226089.89659972515
1468,172036.25357700454
1430,141866.25377120744
2605,117832.076481479
1529,155750.36473693265
335,114164.92616335458
1287,112094.72593146935
31,90737.98536268859
1785,217670.5737868725
82,131864.57331523165
2620,105808.50288702638
252,140573.04035614492
721,64068.22596351928
2165,136768.49012666405
2316,142127.15249197953
775,99852.20946998718
1558,80866.82867883296
17,170282.59480192568
1022,170469.790484344
925,100784.94240793143
438,184715.14891671005
1270,101906.97695156447
1272,96586.76975143288
215,119386.54808824346
266,175061.0983287344
2402,194369.5113138166
1250,108016.80038945087
1984,101283.51780164486
1279,115253.03109328538
377,209978.96413009445
1252,88674.93190261666
2156,204148.85490754037
499,238865.86676620512
1374,101946.19336981395
2898,197651.85709412626
401,96033.0115619185
2721,117975.23363884239
2078,191872.88666459967
2589,103668.12883257255
1946,184589.55932511954
1334,112452.57881314043
2781,168576.1183688698
431,276056.83655892673
576,149613.23483409407
1474,160780.17986714203
2254,109998.0925542718
2155,213480.1490143111
885,87377.46544984731
643,113906.69705814906
1944,103287.06285275733
480,148815.9060923928
2845,85992.71231718943
2387,216898.4625007786
2407,146711.94062706298
2527,132790.0803448647
2514,118417.81798406846
629,106433.03103334017
80,167787.2175199012
1876,109225.67332818144
1546,108207.42666181213
2518,132894.11520644202
2347,125905.94324106348
783,178226.5160297134
1322,53125.21566388721
194,81685.83747240712
1770,216818.43225884164
2143,107174.95363690903
1229,166448.4091004917
511,205963.73050618052
46,157649.79719056826
1348,126787.96845006687
2465,141714.50610026132
387,166272.25235273634
873,167821.5558949826
1918,105445.27342094606
2764,187453.2364193452
2184,103655.3340433715
934,119434.84150337515
1920,106742.71794661587
2631,115988.26517192015
1768,552848.5972101779
2040,103504.30892020695
1749,165354.4749819876
834,173282.8818080691
1457,175762.55836610228
79,101188.81252068168
2302,103046.98333669965
1817,115612.86195101158
2755,166774.21302081447
359,135226.17879979042
2059,91758.85565491428
2092,194935.97780542707
2516,168898.68922430737
150,97487.97601976263
1656,117256.44819649735
83,84112.8056463937
2411,137321.44256595176
795,68178.5779992806
2312,170713.44715679338
2917,96173.5687665593
1624,138724.63031606495
2215,227207.7620064362
1211,122185.41193720346
1485,118483.3435632621
1024,131815.9541769687
570,142509.7511150304
2874,116499.1083195766
700,111411.83928206307
2756,153383.5096498014
2022,153896.3740787161
583,186409.34230664195
2392,261430.25934347892
2424,143981.91059396922
212,94990.72085820795
736,111724.92121227339
1610,124944.62051858532
890,100832.40019309569
467,139655.0589366156
578,174340.16833492197
1747,142894.90583982834
1149,125011.31739171532
2758,192922.44938090656
857,114936.0226248773
2219,196643.53106967514
733,87077.17221466805
2909,101592.22133236541
1798,185316.6669306073
235,97254.86119428456
2366,113688.17667296703
1027,109924.45993351564
1195,112286.5595717481
1303,60434.74083234114
148,144585.0934763962
608,127995.88909441022
2515,152707.2783407713
821,187899.86593171768
2500,206480.3882325511
745,91110.79569737526
741,106921.9743948204
1611,84725.00931944915
2532,98602.36648452743
1081,171846.28294801372
1692,305296.4841924628
2520,136274.6614485754
276,99614.3860495347
1992,111713.82716495496
663,61634.97206797734
418,105329.536156784
1733,150718.70308434288
2359,121761.98163607462
253,135804.2401330943
1518,150465.3980829492
2035,113142.71557759555
2919,82206.3299412354
1540,204556.0654688009
2120,110994.21369795228
1674,133643.51545090938
256,121056.95982879582
2361,85968.72801891621
978,75486.00219016065
2280,113012.05734179074
2095,172754.04445780878
1709,240871.0877772423
2801,200708.34067857216
1246,96031.06275640034
2373,93868.91606070302
1055,192845.13638774093
2017,104339.54299760572
1099,188757.69634232903
1344,75577.12361279245
835,140294.72662732546
1117,152965.69758440656
2043,86644.60582928543
2085,106059.85558376531
410,119266.90400583214
2650,105263.94112537973
2867,135945.3933591285
1668,95876.38010945571
1161,126446.09974766198
2122,134605.4372153488
2539,118622.32898194813
1047,118753.32252635536
1445,100582.86551643346
541,107596.11345993973
569,155752.54460551377
1276,98619.25604340929
918,123212.90090638176
326,123760.51699241043
1936,108816.62261669329
895,83408.21590978978
257,111166.98186490277
1241,149650.58467460354
1545,104463.2498497455
1189,141490.67598130205
270,114005.45682772764
2066,138880.13952948854
693,95105.76445225222
1259,108414.63957058665
2916,114039.5919973633
2321,212835.15640099728
1977,88413.21406348694
1895,114361.72207526851
1240,138455.65207220506
85,119836.97620214042
1823,99854.90528723519
825,222028.7237176066
110,167221.58303577645
697,102488.29835048216
2297,97692.2540409678
1231,112014.05530580392
1355,102159.86850985704
968,241296.34704259134
584,168403.09576383536
1315,112691.97172080609
1606,118490.96820218247
206,91839.21334952147
1685,235019.83556543716
2016,113302.73787979646
869,153247.02868697976
2135,100448.44985593298
2346,136633.00571543467
2430,172164.36085989498
2198,79231.32593911278
2652,106769.98371275669
27,94045.71983602562
241,127803.27139705062
906,99069.80153184054
1506,95363.77099585562
2098,276607.57561997604
1435,163425.2087422592
2213,100597.29438370703
1274,114561.33589422019
743,48522.9521035412
1737,143360.26190701814
2797,216027.48868616714
2185,68619.88520512391
58,130096.3580891545
830,146928.6077547945
808,103994.21178401934
680,115535.09060496975
1153,99061.99254542559
1291,110815.68942310955
1818,127445.77232890337
2161,140349.9617547428
1883,99434.96568683989
350,269899.20602233405
2473,116397.64866311985
295,144946.28042586765
293,156900.08081754847
859,105860.97182603505
288,67968.33865181313
1578,115479.97101126333
102,131308.06999060095
2831,124141.30966262441
1030,124791.72266517699
2551,122126.45894991115
1286,121447.15319221708
958,215434.9712139526
776,105751.80821132909
72,173287.90851021948
2263,177151.25301496463
1866,122443.4165020511
2876,70590.81499843593
2146,188032.19693810464
103,137472.74793411756
1500,115862.74796811187
492,142704.30148303977
167,111942.98238287891
2597,102506.47947547468
2685,92688.77306028253
1035,130973.07270158015
1220,69262.09048376467
2602,133471.84518396758
2159,161709.22736043387
695,123855.4296251357
1109,197538.03849911896
640,136987.89607717935
1652,117923.76538323791
2090,166016.19417384634
1188,145821.43093234152
2345,196348.73336264226
1059,309975.5960506105
2751,174511.21889722437
128,167853.37729152953
1523,153171.24716055897
2925,146399.30462390478
2145,228006.29730896227
1121,153780.59015573692
566,207965.00554661514
565,181544.1862676279
1331,105852.98849839105
2928,98090.82046679701
156,115031.7499019558
797,110520.3415927358
327,86570.01531469183
2859,107884.35692123728
1453,101384.1605423465
1762,264410.80580890144
1868,170226.2295929029
1760,139436.40192596865
1113,177290.4784670475
1812,148142.5189356939
117,126401.46015982579
1142,164498.22821828586
2342,279590.47249927
927,107092.83334492355
2478,143298.25504774478
655,75183.83923311101
2064,106246.19404676025
369,182410.18556255187
2239,93823.79095614584
2732,161565.54408122285
1653,130676.70706483499
959,149792.62559118596
2395,244290.7534586388
1412,93558.1393957299
271,185952.3006698832
1484,117958.9133692144
